subscriber_id,account_number,msisdn,id_number,plan,contract_type,network_type,service_status,acquisition_channel,payment_method,region,device_type,node_id,tenure_months,activation_date,created_date,closed_date,last_recharge_days_ago,sla_hours,monthly_charges,data_volume_mb,data_overage_mb,call_minutes,sms_count,intl_call_minutes,roaming_flag,avg_recharge_amount,latency_ms,signal_strength_dbm,complaint_count,support_calls,nps_score,csat_score,app_logins_monthly,refund_amount,payment_failures,days_overdue,bill_shock_flag,paperless_billing,plan_upgrades,reactivation_count,churn
SUB00298,ACC187687,27605813840,8421363667191,Postpaid 199,One Year,2G,Active,Agent,Mobile Money,Gauteng,Wearable,BTS_CPT_007,66,2024-04-06,2024-05-24T08:00:00,2024-05-26T14:54:00,8,48,1177.73,3129.8,503.7,589.4,31,98.29,1,0.0,75.4,-104.9,4,1,0,4.5,16,73.8,1,13,1,1,1,0,1
SUB00299,ACC505876,27601342880,8444081171089,Prepaid Basic,One Year,5G,Active,Referral,EFT,Northern Cape,Smartphone,BTS_NM_009,10,2024-05-11,2024-03-31T01:00:00,2024-03-31T03:54:00,16,48,257.65,191.1,889.3,70.6,36,42.99,1,0.0,236.4,-108.4,2,3,6,3.0,6,97.53,0,0,0,1,2,0,0
SUB00300,ACC164299,27604402415,9788131658192,Prepaid Smart,Two Year,NB-IoT,Active,Online Portal,Debit Order,Free State,Router,BTS_CPT_007,80,2024-04-29,2024-11-22T17:00:00,2024-11-23T03:54:00,36,24,789.62,45.1,961.8,9.9,23,0.0,0,24.88,,-70.6,0,1,5,4.3,20,0.0,1,34,0,1,1,0,0
SUB00301,ACC260257,27604824496,8589609153087,Prepaid Smart,Two Year,4G LTE,Active,Direct Sales,Mobile Money,Mpumalanga,Feature Phone,BTS_JHB_001,57,2025-06-14,2024-04-15T22:00:00,2024-04-17T18:18:00,75,24,308.39,717.1,522.3,31.5,43,0.0,0,134.28,181.0,-78.3,1,2,5,2.2,23,249.7,0,0,0,0,1,1,0
SUB00302,ACC764882,27608966839,8412422295092,Postpaid 199,Two Year,4G LTE,Porting Out,Direct Sales,EFT,Gauteng,Tablet,BTS_EL_005,59,2024-03-11,2024-05-21T14:00:00,2024-05-23T02:12:00,36,24,780.91,1075.3,253.8,84.1,26,0.0,0,0.0,405.2,-100.7,1,1,3,1.4,13,,1,53,0,0,0,1,0
SUB00303,ACC860279,27609424051,8505873604090,Prepaid Smart,Two Year,5G,Suspended,Retail Store,Voucher,Limpopo,Feature Phone,BTS_CPT_007,48,2025-07-20,2024-05-08T15:00:00,2024-05-11T03:42:00,22,24,684.47,29.2,25.0,329.1,36,0.0,0,94.8,172.3,-91.1,1,0,0,3.9,8,416.09,0,0,0,1,0,1,0
SUB00304,ACC628069,27601707056,8403933611082,Business Pro,Month-to-Month,NB-IoT,Active,Direct Sales,EFT,Western Cape,Smartphone,BTS_PTA_012,37,2025-03-26,2024-10-15T17:00:00,2024-10-17T07:06:00,60,48,268.46,3306.2,331.4,185.8,30,0.0,0,123.88,307.8,-92.2,1,0,0,3.1,14,124.6,0,0,0,0,0,0,0
SUB00305,ACC637884,27606926927,9568487148084,Postpaid 999,One Year,2G,Active,Referral,Mobile Money,Limpopo,Feature Phone,BTS_CPT_007,32,2025-07-24,2024-08-23T12:00:00,2024-08-23T13:12:00,56,48,333.17,4632.3,166.1,1397.4,32,0.0,0,0.0,166.0,-53.6,1,4,8,2.2,12,360.67,0,0,0,0,0,0,0
SUB00306,ACC312114,27601280961,8923246395185,Postpaid 199,One Year,5G,Active,Online Portal,Voucher,Eastern Cape,Smartphone,BTS_JHB_001,24,2024-09-25,2024-07-17T20:00:00,2024-07-19T09:30:00,73,8,939.23,3739.4,37.4,936.7,26,0.0,0,149.44,61.9,,2,1,1,4.8,10,124.53,0,0,1,1,1,0,1
SUB00307,ACC235033,27604188986,9073866547098,Postpaid 499,Month-to-Month,NB-IoT,Suspended,Direct Sales,Credit Card,Eastern Cape,Tablet,BTS_NM_009,12,2024-11-15,2024-07-14T22:00:00,2024-07-16T23:30:00,80,24,102.15,683.2,790.7,492.2,34,0.0,0,0.0,71.3,-57.7,0,0,9,2.1,13,0.0,0,0,0,0,0,0,0
SUB00308,ACC921354,27604003328,9599914677197,IoT SIM,Two Year,NB-IoT,Suspended,Retail Store,Mobile Money,Northern Cape,Router,BTS_JHB_001,69,2025-03-10,2024-09-03T02:00:00,2024-09-05T11:12:00,54,8,773.24,,399.1,394.8,28,0.0,0,109.55,53.3,-87.9,4,0,6,1.1,10,423.63,0,0,0,0,0,0,1
SUB00309,ACC697256,27605101852,8397636841181,,One Year,3G,Active,Retail Store,Credit Card,Western Cape,Feature Phone,BTS_PTA_012,16,2025-03-21,2024-01-31T12:00:00,2024-02-03T21:36:00,4,48,779.14,2601.7,311.1,51.6,28,0.0,0,35.09,341.9,-74.8,1,0,3,4.0,10,481.18,0,0,0,0,0,0,0
SUB00310,ACC490540,27603531179,9610089781088,Prepaid Basic,Two Year,NB-IoT,Active,Agent,Mobile Money,KwaZulu-Natal,Tablet,BTS_JHB_001,70,2025-12-07,2024-11-29T09:00:00,2024-12-02T02:18:00,81,4,165.75,2011.3,173.5,432.0,26,0.0,0,22.56,444.3,-99.0,0,2,8,2.1,10,,1,58,0,0,2,1,0
SUB00311,ACC951865,27603335191,9054685245197,Prepaid Basic,Two Year,5G,Active,Agent,Credit Card,Free State,Wearable,BTS_PTA_012,53,2025-09-13,2024-04-04T06:00:00,2024-04-07T21:18:00,83,48,354.01,166.8,236.0,69.1,34,0.0,0,0.0,97.3,-61.4,1,1,2,2.6,16,43.76,0,0,0,0,0,0,0
SUB00312,ACC584778,27607748807,9770246091085,Prepaid Smart,Two Year,5G,Active,Referral,Credit Card,Eastern Cape,Feature Phone,BTS_NM_009,42,2025-03-07,2024-01-02T06:00:00,2024-01-05T11:42:00,27,24,273.82,303.6,38.3,132.2,30,0.0,0,61.65,207.4,-95.7,1,0,8,3.5,7,22.16,1,19,0,0,0,0,0
SUB00313,ACC498104,27607109094,8914798244181,Business Pro,Month-to-Month,2G,Active,Agent,Credit Card,Western Cape,Tablet,BTS_CPT_007,16,2025-02-08,2024-05-06T21:00:00,2024-05-09T21:24:00,26,48,279.08,1354.1,178.2,68.3,36,56.89,1,0.0,411.5,-60.1,3,1,0,1.4,12,42.53,0,0,0,0,1,0,0
SUB00314,ACC962457,27604254437,8422716207187,Postpaid 999,Month-to-Month,2G,Active,Retail Store,Mobile Money,Limpopo,Wearable,BTS_PTA_012,52,2024-02-12,2024-09-01T01:00:00,2024-09-02T01:36:00,6,48,314.58,1161.4,1064.3,294.5,32,0.0,0,43.03,344.0,-80.9,1,0,10,3.4,15,178.07,0,0,1,1,0,0,0
SUB00315,ACC420373,27607157509,9064361524194,Postpaid 499,Month-to-Month,5G,Active,Referral,N/A,Western Cape,Smartphone,BTS_DBN_003,55,2025-09-15,2024-08-22T11:00:00,2024-08-24T18:48:00,34,8,900.43,134.3,51.4,344.8,32,0.0,0,57.75,157.6,-79.8,1,3,9,1.8,9,211.6,0,0,1,1,0,0,0
SUB00316,ACC327858,27606627909,8806326054081,Postpaid 999,Two Year,3G,Active,Direct Sales,Credit Card,Free State,Wearable,BTS_JHB_001,27,2024-09-17,2024-12-17T20:00:00,2024-12-18T10:24:00,10,24,1148.27,,1039.0,235.5,32,0.0,0,0.0,93.9,-108.2,3,0,2,4.7,13,,0,0,1,0,0,1,1
SUB00317,ACC377301,27601752402,9500088511190,Postpaid 999,One Year,3G,Active,Agent,Voucher,Limpopo,Smartphone,BTS_NM_009,57,2025-03-17,2024-06-27T23:00:00,2024-07-01T03:12:00,47,48,780.38,1687.0,29.1,570.0,23,0.0,0,40.58,405.4,-91.1,3,0,4,3.2,11,10.32,1,37,0,1,0,1,0
SUB00318,ACC474133,27605087806,9355515966180,Postpaid 199,Two Year,2G,Active,Direct Sales,Credit Card,KwaZulu-Natal,Tablet,BTS_CPT_007,10,2024-11-11,2024-10-20T07:00:00,2024-10-23T00:54:00,7,8,246.19,318.0,155.5,358.5,37,0.0,0,0.0,335.3,-66.5,2,0,7,2.8,14,333.96,1,27,0,1,0,1,0
SUB00319,ACC234437,27609468002,9479008346097,Postpaid 199,Month-to-Month,3G,Active,Referral,Credit Card,KwaZulu-Natal,Wearable,BTS_CPT_007,37,2025-11-14,2024-09-28T06:00:00,2024-10-01T07:36:00,58,8,400.63,1620.7,75.0,138.2,32,0.0,0,133.52,242.5,-71.3,1,0,4,3.7,12,92.84,0,0,0,1,0,0,0
SUB00320,ACC648418,27604254570,8401589084188,Postpaid 199,Month-to-Month,3G,Active,Referral,EFT,Northern Cape,Tablet,BTS_EL_005,31,2025-12-07,2024-09-15T15:00:00,2024-09-16T17:12:00,22,48,573.17,2297.4,324.9,700.0,30,0.0,0,69.1,52.7,-89.5,1,1,8,2.7,14,57.08,0,0,0,1,0,0,1
SUB00321,ACC338529,27609502140,8163747288097,Postpaid 499,One Year,5G,Active,Direct Sales,Voucher,Eastern Cape,Wearable,BTS_EL_005,5,2025-02-18,2024-01-11T08:00:00,2024-01-14T16:00:00,7,8,979.41,985.9,796.2,383.5,34,0.0,0,0.0,435.5,-91.9,2,2,10,2.0,15,62.58,0,0,1,1,1,0,0
SUB00322,ACC274303,27607835300,9678012832194,Postpaid 199,One Year,NB-IoT,Active,Retail Store,Voucher,Free State,Feature Phone,BTS_CPT_007,38,2024-07-15,2024-09-25T10:00:00,2024-09-27T17:00:00,73,8,148.82,1437.7,262.5,152.4,29,0.0,0,0.0,152.3,-108.4,1,3,5,4.8,14,221.54,0,0,0,0,1,0,0
SUB00323,ACC657840,27605129889,9288914824197,Business Pro,One Year,5G,Active,Online Portal,EFT,Western Cape,Tablet,BTS_JHB_001,46,2024-06-07,2024-01-13T16:00:00,2024-01-15T17:00:00,42,24,1126.86,734.0,351.5,21.3,33,0.0,0,41.04,106.7,-97.7,0,4,7,4.0,12,0.0,3,29,1,1,0,0,0
SUB00324,ACC739762,27605344156,9585497154186,Prepaid Basic,One Year,5G,Active,Retail Store,Credit Card,KwaZulu-Natal,IoT Device,BTS_DBN_003,25,2024-01-24,2024-12-03T09:00:00,2024-12-04T00:00:00,27,48,598.58,236.0,111.6,146.7,28,0.0,0,89.95,84.7,-93.3,2,1,7,4.4,14,461.06,0,0,0,1,1,0,0
SUB00325,ACC642189,27608300855,8461498148087,Postpaid 499,Month-to-Month,2G,Active,Referral,Voucher,Mpumalanga,Tablet,BTS_DBN_003,34,2025-11-24,2024-04-03T18:00:00,2024-04-06T07:18:00,83,4,1269.17,1471.6,212.6,69.9,21,0.0,0,120.82,11.3,-80.0,2,2,3,1.1,7,171.67,0,0,1,0,0,0,0
SUB00326,ACC616223,27604320629,8131778755188,IoT SIM,One Year,2G,Active,Online Portal,Voucher,Mpumalanga,Router,BTS_JHB_001,29,2025-02-03,2024-10-02T00:00:00,2024-10-03T21:48:00,19,48,617.24,,217.3,65.1,32,0.0,0,0.0,392.6,-87.3,1,0,6,4.3,14,147.16,0,0,0,0,3,0,0
SUB00327,ACC923366,27609304720,8068554652089,Postpaid 199,Two Year,4G LTE,Active,Direct Sales,Voucher,Free State,Smartphone,BTS_CPT_007,30,2025-11-11,2024-03-01T12:00:00,2024-03-04T04:36:00,82,4,1007.39,1873.3,25.5,401.4,20,0.0,0,91.58,140.6,-83.9,2,1,4,3.9,9,254.29,0,0,1,0,0,0,0
SUB00328,ACC901233,27603340319,8488217058180,Prepaid Basic,Month-to-Month,NB-IoT,Active,Direct Sales,Credit Card,Gauteng,Feature Phone,BTS_DBN_003,69,2024-10-14,2024-11-07T19:00:00,2024-11-09T13:42:00,6,4,288.73,2718.2,110.4,193.9,28,0.0,0,0.0,345.8,-61.3,1,1,5,1.4,12,12.55,0,0,0,0,0,0,0
SUB00329,ACC608716,27609443029,9587073572086,Prepaid Basic,One Year,2G,Active,Retail Store,Mobile Money,Free State,Smartphone,BTS_EL_005,38,2024-02-01,2024-01-02T17:00:00,2024-01-05T23:18:00,75,4,260.84,,243.2,432.0,31,0.0,0,144.79,26.4,-79.3,2,2,3,1.8,13,258.57,2,57,0,0,0,0,0
SUB00330,ACC591430,27608482371,8863088326192,IoT SIM,One Year,4G LTE,Active,Direct Sales,Debit Order,Northern Cape,Router,BTS_JHB_001,43,2025-11-06,2024-07-04T03:00:00,2024-07-05T04:48:00,22,48,755.82,459.6,36.2,648.6,29,0.0,0,29.03,284.5,-108.9,1,3,6,4.9,10,444.6,0,0,0,0,1,0,0
SUB00331,ACC949905,27608210424,9074591768190,Postpaid 199,Month-to-Month,2G,Active,Agent,Mobile Money,Free State,Tablet,BTS_JHB_001,9,2024-06-18,2024-10-01T18:00:00,2024-10-05T16:42:00,54,8,1007.61,753.3,813.5,188.6,27,0.0,0,0.0,257.3,-103.0,1,1,8,2.9,12,327.96,0,0,1,0,0,0,1
SUB00332,ACC303745,27609535658,8233193088186,Business Pro,Two Year,2G,Active,Online Portal,Debit Order,Free State,Feature Phone,BTS_EL_005,59,2025-11-25,2024-04-24T22:00:00,2024-04-28T20:00:00,31,4,276.28,3516.7,122.5,258.5,26,0.0,0,55.11,156.1,-82.3,0,2,3,3.9,11,0.0,0,0,0,0,0,0,1
SUB00333,ACC162432,27608781805,8653769342192,Postpaid 999,Two Year,5G,Active,Online Portal,Mobile Money,Gauteng,IoT Device,BTS_DBN_003,82,2025-07-10,2024-05-22T11:00:00,2024-05-24T23:06:00,70,4,288.82,593.4,31.6,19.5,33,0.0,0,128.0,,,1,1,0,2.0,13,192.06,0,0,0,0,1,1,0
SUB00334,ACC297515,27609696509,9176049684085,Postpaid 499,Month-to-Month,5G,Active,Agent,Voucher,Mpumalanga,Wearable,BTS_JHB_001,24,2025-07-30,2024-01-25T14:00:00,2024-01-26T21:42:00,9,48,374.4,1134.1,22.7,40.0,26,0.0,0,0.0,354.1,-88.1,3,2,10,1.1,21,76.19,1,34,0,1,0,1,0
SUB00335,ACC569685,27601168095,9621279387091,Prepaid Basic,One Year,NB-IoT,Active,Direct Sales,Credit Card,Western Cape,Smartphone,BTS_CPT_007,54,2024-01-17,2024-06-18T13:00:00,2024-06-22T01:00:00,8,4,139.63,2268.0,419.7,121.9,31,0.0,0,0.0,116.2,-101.7,1,1,7,4.2,13,175.48,1,17,0,0,0,0,0
SUB00336,ACC405841,27602021169,9579663573183,Postpaid 199,Two Year,3G,Active,Online Portal,Credit Card,Limpopo,Router,BTS_PTA_012,23,2025-07-15,2024-01-02T17:00:00,2024-01-06T16:42:00,58,8,465.04,502.4,875.5,11.7,30,0.0,0,119.8,419.3,-82.7,1,0,3,4.5,9,235.07,0,0,0,1,0,0,0
SUB00337,ACC176000,27609557000,8961524663093,Prepaid Basic,Month-to-Month,3G,Terminated,Referral,Mobile Money,Western Cape,Feature Phone,BTS_PTA_012,62,2025-10-13,2024-06-10T04:00:00,2024-06-11T03:18:00,42,48,849.37,772.6,122.7,17.2,23,58.19,1,0.0,331.2,-101.1,2,1,1,3.4,14,262.07,1,49,1,0,1,0,0
SUB00338,ACC347702,27606315338,8710736550198,Postpaid 499,One Year,4G LTE,Active,Retail Store,EFT,Eastern Cape,Router,BTS_CPT_007,65,2024-06-16,2024-10-10T14:00:00,2024-10-14T07:12:00,67,24,1159.19,4868.9,127.1,750.1,35,0.0,0,0.0,15.4,-74.2,2,0,4,2.8,14,143.82,1,26,1,1,0,1,0
SUB00339,ACC113775,27601760289,8695259656094,Postpaid 199,Month-to-Month,NB-IoT,Terminated,Direct Sales,EFT,Eastern Cape,Wearable,BTS_CPT_007,64,2025-09-22,2024-08-23T22:00:00,2024-08-24T04:30:00,31,4,1132.84,13178.2,166.1,316.0,22,0.0,0,0.0,38.3,-100.8,2,0,6,1.1,12,343.89,0,0,1,0,1,0,0
SUB00340,ACC501895,27601597799,9716226448097,Prepaid Smart,One Year,NB-IoT,Active,Agent,Voucher,Eastern Cape,Wearable,BTS_CPT_007,46,2025-01-08,2024-08-12T06:00:00,2024-08-14T19:06:00,33,48,432.51,4453.1,198.8,121.4,23,0.0,0,105.2,147.9,-95.5,1,0,5,4.8,14,187.56,1,24,0,0,1,0,0
SUB00341,ACC704055,27609718722,8026669938197,Postpaid 199,Two Year,5G,Active,Direct Sales,Mobile Money,Western Cape,Router,BTS_CPT_007,78,2025-12-13,2024-01-15T00:00:00,2024-01-16T20:48:00,22,48,228.72,2034.3,1211.9,156.5,24,0.0,0,0.0,116.9,-52.2,1,1,5,3.0,11,298.07,2,47,1,1,0,0,0
SUB00342,ACC334719,27608659808,8932162102097,Postpaid 199,Two Year,3G,Suspended,Direct Sales,Voucher,Western Cape,Tablet,BTS_CPT_007,11,2025-02-22,2024-05-10T12:00:00,2024-05-13T05:12:00,49,8,1062.44,4358.2,148.4,102.0,29,0.0,0,148.19,255.1,-100.1,1,0,9,3.2,9,227.85,2,56,1,0,0,0,1
SUB00343,ACC964458,27608657319,9637655460084,IoT SIM,Two Year,3G,Active,Online Portal,Mobile Money,Northern Cape,IoT Device,BTS_NM_009,43,2024-04-13,2024-08-06T05:00:00,2024-08-08T11:00:00,58,48,717.0,975.5,324.0,452.6,38,0.0,0,77.78,208.1,-101.4,2,1,5,2.7,11,321.09,0,0,0,1,0,0,0
SUB00344,ACC640470,27606497513,8871662112094,Prepaid Basic,Month-to-Month,4G LTE,Active,Referral,Credit Card,Western Cape,IoT Device,BTS_PTA_012,20,2025-12-12,2024-09-11T23:00:00,2024-09-13T16:36:00,74,4,499.77,768.6,47.9,50.5,35,0.0,0,0.0,71.5,-63.6,1,3,2,1.8,12,223.2,0,0,0,1,1,0,0
SUB00345,ACC976263,27608779109,8606617632196,Postpaid 499,One Year,5G,Active,Agent,Voucher,Eastern Cape,IoT Device,BTS_JHB_001,81,2025-11-21,2024-08-02T15:00:00,2024-08-04T18:00:00,45,24,718.72,67.4,924.8,163.5,35,0.0,0,20.36,154.1,-80.1,0,1,5,4.1,12,0.0,2,50,0,0,0,0,0
SUB00346,ACC615573,27602049006,8174514834095,Prepaid Smart,Two Year,3G,Active,Direct Sales,Credit Card,Mpumalanga,Feature Phone,BTS_JHB_001,67,2025-12-04,2024-12-26T21:00:00,2024-12-27T17:00:00,13,4,212.54,4202.1,392.5,13.9,31,0.0,0,94.78,213.5,-83.6,2,3,4,2.8,11,40.93,0,0,0,1,0,0,0
SUB00347,ACC126197,27607280695,8152376377097,Postpaid 999,One Year,NB-IoT,Active,Online Portal,EFT,Gauteng,,BTS_JHB_001,6,2025-11-18,2024-12-29T11:00:00,2024-12-29T21:00:00,39,24,907.64,7410.7,253.0,379.6,28,0.0,0,0.0,75.0,-95.7,2,1,8,3.1,12,476.81,0,0,1,1,0,1,0
SUB00348,ACC888675,27608543495,8682645005180,Postpaid 499,One Year,5G,Active,Referral,Voucher,Mpumalanga,Wearable,BTS_CPT_007,61,2024-01-07,2024-08-12T01:00:00,2024-08-12T21:06:00,29,8,1239.45,531.8,206.9,53.2,40,0.0,0,63.94,242.0,-95.7,1,1,4,3.3,8,138.6,0,0,1,1,2,0,0
SUB00349,ACC354966,27604674986,9163506530183,Prepaid Basic,Month-to-Month,2G,Active,Retail Store,EFT,Western Cape,Tablet,BTS_NM_009,15,2025-12-27,2024-04-20T18:00:00,2024-04-22T13:00:00,65,4,845.37,1676.3,490.5,556.6,29,0.0,0,65.92,356.6,-106.7,1,1,9,3.4,8,415.34,0,0,1,1,1,0,0
SUB00350,ACC659400,27608250295,9816126733187,Business Pro,Two Year,3G,Active,Agent,Mobile Money,Free State,IoT Device,BTS_CPT_007,59,2025-09-08,2024-03-27T18:00:00,2024-03-31T16:54:00,75,4,822.43,2710.0,469.1,54.1,34,0.0,0,30.1,56.5,-98.2,0,1,10,3.5,10,0.0,0,0,1,0,1,0,0
SUB00351,ACC352978,27607561314,9109623429181,Postpaid 199,Two Year,2G,Active,Direct Sales,Mobile Money,Gauteng,,BTS_DBN_003,3,2025-12-23,2024-03-09T06:00:00,2024-03-12T05:36:00,5,4,185.82,687.3,153.8,167.0,25,0.0,0,0.0,141.9,-98.6,1,0,9,2.7,7,318.1,0,0,0,1,0,2,0
SUB00352,ACC184131,27609335844,9435241527086,Postpaid 999,Month-to-Month,3G,Active,Referral,Debit Order,Eastern Cape,Smartphone,BTS_NM_009,80,2025-07-05,2024-07-08T17:00:00,2024-07-11T10:36:00,2,8,994.13,1456.3,60.5,77.8,27,0.0,0,63.1,321.2,-53.5,0,3,3,4.4,17,0.0,2,33,1,0,1,0,0
SUB00353,ACC242956,27609736436,9184952365088,Postpaid 199,One Year,5G,Active,Agent,Debit Order,Mpumalanga,Router,BTS_CPT_007,48,2024-05-23,2024-10-09T09:00:00,2024-10-09T14:48:00,24,4,1262.41,,64.8,407.6,28,0.0,0,124.38,58.2,-78.6,1,1,1,2.6,14,299.25,0,0,1,1,0,1,0
SUB00354,ACC446479,27605713543,8119246388195,Prepaid Smart,One Year,NB-IoT,Active,Retail Store,Debit Order,Northern Cape,Tablet,BTS_PTA_012,55,2025-05-10,2024-10-18T07:00:00,2024-10-21T10:42:00,64,8,167.37,3507.3,232.8,215.8,36,0.0,0,0.0,23.6,-109.2,1,2,4,3.5,16,474.96,0,0,0,1,0,2,0
SUB00355,ACC464577,27601022433,8599394959182,Postpaid 999,One Year,NB-IoT,Active,Retail Store,EFT,Gauteng,Router,BTS_DBN_003,46,2024-06-27,2024-06-19T05:00:00,2024-06-20T07:12:00,84,4,793.44,2842.8,62.8,50.3,32,0.0,0,102.19,437.5,-72.9,1,0,10,3.5,9,116.99,0,0,0,1,1,0,0
SUB00356,ACC126663,27606652797,9821253639082,Postpaid 999,Month-to-Month,5G,Active,,EFT,Mpumalanga,Tablet,BTS_PTA_012,57,2024-12-26,2024-01-17T05:00:00,2024-01-18T07:24:00,52,8,351.87,1680.3,469.1,77.8,27,0.0,0,0.0,314.9,-54.8,1,2,8,4.5,11,124.45,0,0,0,0,1,0,0
SUB00357,ACC324286,27606942677,9850715173089,Prepaid Smart,Month-to-Month,4G LTE,Suspended,Agent,Credit Card,Limpopo,Tablet,BTS_PTA_012,73,2025-07-24,2024-05-29T18:00:00,2024-06-01T16:30:00,35,24,232.81,136.9,187.9,16.3,30,0.0,0,60.1,209.9,-95.2,2,1,6,3.9,12,168.33,0,0,0,0,0,0,0
SUB00358,ACC532419,27607962511,9335008433097,Postpaid 199,One Year,4G LTE,Suspended,Online Portal,Voucher,Western Cape,Feature Phone,BTS_JHB_001,27,2024-05-17,2024-07-16T17:00:00,2024-07-19T10:54:00,55,4,-,2855.6,28.2,263.3,31,0.0,0,0.0,235.2,,2,1,1,2.5,11,335.49,0,0,1,1,1,0,0
SUB00359,ACC715348,27607550118,8762392345187,Postpaid 999,Month-to-Month,4G LTE,Active,Referral,Credit Card,Free State,Feature Phone,BTS_CPT_007,25,2024-06-16,2024-12-19T22:00:00,2024-12-22T19:36:00,29,48,1228.83,315.9,968.2,201.5,33,114.65,1,0.0,,-75.8,2,0,2,3.9,12,335.72,0,0,1,0,1,0,0
SUB00360,ACC274106,27606052822,8900838888087,Prepaid Smart,Month-to-Month,2G,Active,Referral,Mobile Money,Mpumalanga,Wearable,BTS_JHB_001,60,2024-06-21,2024-02-29T10:00:00,2024-03-03T07:18:00,73,8,120.04,839.8,299.8,299.7,32,0.0,0,142.7,154.7,-75.1,2,0,6,3.5,12,285.8,0,0,0,0,2,0,0
SUB00361,ACC456530,27608717945,8601236404090,Prepaid Smart,Month-to-Month,3G,Active,Agent,Credit Card,Free State,Feature Phone,BTS_CPT_007,48,2024-12-27,2024-12-30T19:00:00,2024-12-31T19:42:00,84,48,145.59,1910.8,198.4,795.3,26,0.0,0,64.2,260.1,-60.2,1,3,5,1.7,16,453.85,0,0,0,0,0,0,0
SUB00362,ACC723614,27601152766,8807323879185,Postpaid 499,One Year,5G,Active,Retail Store,Debit Order,Western Cape,Tablet,BTS_NM_009,59,2024-04-11,2024-12-25T15:00:00,2024-12-27T21:36:00,73,4,929.14,679.6,87.3,1153.3,36,0.0,0,142.81,178.1,-88.0,0,2,0,2.0,9,0.0,0,0,1,1,0,0,0
SUB00363,ACC687987,27604828036,9265508100088,Postpaid 199,Two Year,NB-IoT,Active,,Debit Order,Gauteng,IoT Device,BTS_EL_005,73,2024-01-06,2024-03-28T17:00:00,2024-03-30T03:54:00,29,8,460.85,4106.9,153.1,37.0,32,0.0,0,43.18,369.1,-108.2,0,1,0,3.8,14,0.0,1,27,0,0,1,0,0
SUB00364,ACC745035,27607016328,8822949496196,IoT SIM,null,NB-IoT,Active,Agent,Debit Order,Gauteng,Wearable,BTS_CPT_007,52,2025-05-05,2024-01-14T18:00:00,2024-01-17T21:18:00,16,48,390.4,179.4,35.6,270.8,26,0.0,0,0.0,,-95.0,2,0,9,1.3,13,478.94,1,21,0,1,0,1,0
SUB00365,ACC746620,27605049397,9315404932081,Business Pro,Month-to-Month,5G,Active,Agent,N/A,Northern Cape,IoT Device,BTS_JHB_001,29,2024-03-10,2024-01-09T23:00:00,2024-01-10T15:36:00,76,8,1282.6,1384.4,717.2,434.9,26,0.0,0,135.63,327.5,-80.5,3,3,4,4.4,11,323.5,1,44,1,1,0,0,0
SUB00366,ACC758774,27609757018,9487115758098,IoT SIM,One Year,4G LTE,Porting Out,Direct Sales,Credit Card,Northern Cape,IoT Device,BTS_DBN_003,3,2025-11-06,2024-09-29T14:00:00,2024-10-01T16:54:00,28,8,1292.08,7434.2,1189.9,223.4,22,0.0,0,0.0,238.8,-57.5,1,1,6,2.1,11,361.5,0,0,1,1,0,0,1
SUB00367,ACC334683,27606869953,9307474449083,Business Pro,Month-to-Month,5G,Suspended,Direct Sales,Credit Card,Limpopo,Wearable,BTS_DBN_003,73,2025-08-21,2024-12-25T10:00:00,2024-12-27T21:54:00,21,4,1170.23,4225.6,166.0,405.1,32,115.5,1,118.44,118.1,-82.4,2,0,0,5.0,13,70.34,1,32,1,0,1,0,0
SUB00368,ACC373664,27609332595,9182077693089,Prepaid Smart,Month-to-Month,2G,Active,Referral,EFT,Free State,Wearable,BTS_JHB_001,32,2025-03-31,2024-10-07T20:00:00,2024-10-10T03:36:00,70,24,1056.01,2475.0,16.1,79.2,30,60.47,1,0.0,40.4,-81.7,2,0,8,4.7,18,191.81,0,0,1,1,0,0,1
SUB00369,ACC800001,27608481515,8629809711180,IoT SIM,Month-to-Month,5G,Active,Agent,Mobile Money,North West,,BTS_CPT_007,19,2025-07-13,2024-01-11T13:00:00,2024-01-13T20:42:00,84,8,803.83,,15.5,255.6,33,0.0,0,132.2,422.8,-78.1,1,3,3,4.2,11,391.18,0,0,1,1,1,0,0
SUB00370,ACC799602,27601171076,8448728781097,Postpaid 199,One Year,3G,Terminated,Direct Sales,Credit Card,KwaZulu-Natal,IoT Device,BTS_NM_009,21,2024-03-07,2024-12-22T23:00:00,2024-12-23T13:00:00,8,8,365.54,2007.7,923.3,191.2,32,0.0,0,0.0,106.4,-63.5,0,1,9,2.4,9,0.0,0,0,0,1,2,1,0
SUB00371,ACC884214,27602192845,9698212291081,Postpaid 199,Month-to-Month,5G,Active,Retail Store,Debit Order,KwaZulu-Natal,IoT Device,BTS_EL_005,12,2024-11-06,2024-12-24T13:00:00,2024-12-24T16:18:00,30,8,305.52,2278.2,590.5,830.8,38,0.0,0,0.0,429.2,-108.2,0,1,9,1.1,12,0.0,1,1,0,1,1,0,1
SUB00372,ACC545398,27602461108,8378388664082,IoT SIM,One Year,2G,Active,Direct Sales,Credit Card,Free State,Wearable,BTS_NM_009,2,2024-01-14,2024-11-10T23:00:00,2024-11-14T09:48:00,35,48,400.91,2832.3,393.4,101.6,29,0.0,0,54.06,447.1,-83.8,1,3,2,2.4,15,448.77,0,0,0,0,2,0,0
